customer_identifier,year,month,total_money,total_discount_money,total_tip_money,transactions
QSE8P5C0V97514A1SCHTYAHPSC,2022,2,55.5,4.0,12.0,2
QSE8P5C0V97514A1SCHTYAHPSC,2022,3,97.75,9.0,25.0,4
QSE8P5C0V97514A1SCHTYAHPSC,2022,4,34.0,5.5,11.0,2
QSE8P5C0V97514A1SCHTYAHPSC,2022,5,30.5,4.0,7.0,2
QSE8P5C0V97514A1SCHTYAHPSC,2022,6,95.75,9.0,21.0,3
QSE8P5C0V97514A1SCHTYAHPSC,2022,10,43.75,0.0,8.75,1
QSE8P5C0V97514A1SCHTYAHPSC,2022,12,18.75,2.0,5.0,1
QSE8P5C0V97514A1SCHTYAHPSC,2023,1,92.0,6.0,18.0,2
QSE8P5C0V97514A1SCHTYAHPSC,2023,3,147.0,8.0,27.0,4
QSE8P5C0V97514A1SCHTYAHPSC,2023,4,29.0,2.0,6.0,1
QYWWCNK1Y2W6GJA4A84YPX59Y0,2023,8,15.0,4.0,2.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2019,6,7.5,0.0,2.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2019,7,14.0,0.0,3.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2019,8,30.5,0.0,5.0,3
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2019,9,64.75,0.0,13.0,4
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2019,10,13.0,0.0,2.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2019,11,107.25,0.0,23.0,5
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2019,12,87.5,0.0,18.0,6
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2020,1,71.75,0.0,10.0,3
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2020,2,53.5,10.0,10.0,4
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2020,3,85.0,0.0,20.0,4
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2020,4,14.0,0.0,3.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2020,5,34.5,0.0,6.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2020,6,15.0,0.0,3.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2020,8,110.5,6.0,21.0,6
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2020,9,71.25,0.0,12.0,2
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2020,10,29.5,0.0,5.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2020,11,59.5,0.0,12.0,3
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2020,12,25.0,0.0,5.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2021,2,62.0,4.5,13.5,3
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2021,3,161.6,6.0,22.1,5
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2021,4,18.5,0.0,3.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2021,5,32.25,0.0,6.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2021,6,48.5,0.0,9.0,2
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2021,8,68.5,0.0,12.0,3
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2021,9,23.5,0.0,4.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2021,10,8.5,0.0,2.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2021,11,58.5,0.0,10.0,2
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2021,12,86.5,0.0,17.0,4
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2022,3,13.0,1.0,3.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2022,4,70.0,8.0,12.0,4
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2022,6,42.75,1.0,8.0,2
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2022,7,21.0,0.0,3.0,2
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2022,8,16.5,0.0,3.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2022,9,54.25,2.0,9.0,2
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2022,10,121.5,0.0,24.0,6
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2022,12,78.5,1.0,15.0,2
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2023,1,32.0,0.0,6.0,1
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2023,2,101.5,0.0,20.0,4
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2023,3,39.0,0.0,8.0,3
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2023,4,43.0,0.0,11.0,3
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2023,5,63.0,0.0,10.0,3
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2023,6,71.0,0.0,14.0,3
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2023,7,117.5,0.0,21.0,3
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2023,8,48.5,0.0,7.0,4
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2023,9,48.0,0.0,8.5,2
R3T6Y3ZRW50X6WTC0ZBRG9ZMXR,2023,10,197.0,0.0,36.0,6
R4BDDXGD8S6V375Y0H08PFWSW0,2021,5,11.5,0.0,3.0,1
R4BDDXGD8S6V375Y0H08PFWSW0,2021,6,8.0,4.0,0.0,1
R4BDDXGD8S6V375Y0H08PFWSW0,2021,12,52.0,0.0,11.0,2
R4BDDXGD8S6V375Y0H08PFWSW0,2022,2,34.0,0.0,6.0,1
R4BDDXGD8S6V375Y0H08PFWSW0,2022,4,57.5,0.0,10.0,2
R4BDDXGD8S6V375Y0H08PFWSW0,2022,6,24.0,0.0,5.0,1
R4BDDXGD8S6V375Y0H08PFWSW0,2022,7,87.0,0.0,18.0,4
R4BDDXGD8S6V375Y0H08PFWSW0,2022,8,99.5,0.0,22.0,3
R4BDDXGD8S6V375Y0H08PFWSW0,2022,9,51.5,0.0,7.0,2
R4BDDXGD8S6V375Y0H08PFWSW0,2022,12,35.5,0.0,0.0,2
R4BDDXGD8S6V375Y0H08PFWSW0,2023,1,193.5,0.0,36.0,5
R4BDDXGD8S6V375Y0H08PFWSW0,2023,2,150.5,6.0,25.0,6
R4BDDXGD8S6V375Y0H08PFWSW0,2023,3,140.95,10.55,35.5,7
R4BDDXGD8S6V375Y0H08PFWSW0,2023,4,222.6,13.9,57.0,10
R4BDDXGD8S6V375Y0H08PFWSW0,2023,5,159.1,8.4,38.0,6
R4BDDXGD8S6V375Y0H08PFWSW0,2023,6,89.4,2.6,19.0,4
R4BDDXGD8S6V375Y0H08PFWSW0,2023,7,113.75,6.75,27.0,4
R4BDDXGD8S6V375Y0H08PFWSW0,2023,8,12.65,0.85,5.0,1
R4BDDXGD8S6V375Y0H08PFWSW0,2023,9,55.2,3.8,14.0,3
R4RABZTK5N5G1DER2VBFA1QYGR,2016,1,102.0,0.0,18.0,2
R4RABZTK5N5G1DER2VBFA1QYGR,2016,6,11.5,0.0,2.0,1
R4RABZTK5N5G1DER2VBFA1QYGR,2017,1,20.0,0.0,3.0,1
R4RABZTK5N5G1DER2VBFA1QYGR,2019,9,24.0,0.0,5.0,1
R4RABZTK5N5G1DER2VBFA1QYGR,2022,6,23.0,0.0,5.0,1
R4RABZTK5N5G1DER2VBFA1QYGR,2022,12,11.0,0.0,2.0,1
R4RABZTK5N5G1DER2VBFA1QYGR,2023,5,103.25,2.0,21.0,4
R4RABZTK5N5G1DER2VBFA1QYGR,2023,8,142.0,5.5,26.0,2
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2020,5,16.0,0.0,5.0,1
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2020,6,18.0,3.0,3.0,2
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2020,11,30.5,0.0,6.0,1
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2021,2,37.5,3.5,10.0,1
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2021,3,69.5,0.0,8.0,3
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2021,5,122.5,5.0,27.0,2
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2021,8,68.0,0.0,25.0,4
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2021,9,33.5,0.0,10.0,1
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2021,10,77.0,3.0,29.0,3
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2021,11,115.0,0.0,32.0,3
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2021,12,41.0,0.0,16.0,2
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2022,2,32.0,0.0,10.0,2
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2022,3,103.5,7.0,21.0,3
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2022,4,190.0,0.0,57.0,8
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2022,5,270.25,7.25,65.0,8
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2022,6,122.0,0.0,47.0,8
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2022,7,260.75,9.25,66.0,9
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2022,8,137.75,1.75,45.0,7
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2022,9,72.0,0.0,15.0,1
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2022,10,133.0,0.0,34.0,3
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2022,11,256.0,0.0,55.0,6
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2022,12,440.25,7.0,110.0,9
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2023,1,451.0,0.0,138.0,12
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2023,2,375.93,23.07,117.0,12
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2023,3,556.28,40.47,184.0,21
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2023,4,352.48,25.27,133.0,13
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2023,5,833.61,44.64,265.0,20
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2023,6,454.98,26.77,130.0,13
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2023,7,241.15,12.85,86.0,10
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2023,8,357.8,37.2,90.0,14
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2023,9,299.73,27.02,88.0,10
RFYJ2RRPHX7WF5KT5NXR35ZSMC,2023,10,425.05,36.45,133.0,12
RNTGW49V2GT057SBZY1GDFMRDR,2023,6,27.5,1.0,5.0,1
RNTGW49V2GT057SBZY1GDFMRDR,2023,8,84.5,0.0,15.0,2
RWZE4AY5857MS4HCBE8TCR76PM,2021,9,13.0,0.0,2.0,1
RWZE4AY5857MS4HCBE8TCR76PM,2021,11,124.25,0.0,32.0,3
RWZE4AY5857MS4HCBE8TCR76PM,2022,1,31.75,0.0,9.0,2
RWZE4AY5857MS4HCBE8TCR76PM,2022,3,43.75,4.0,12.0,4
RWZE4AY5857MS4HCBE8TCR76PM,2022,4,47.0,2.0,11.0,3
RWZE4AY5857MS4HCBE8TCR76PM,2022,5,64.0,0.0,16.0,4
RWZE4AY5857MS4HCBE8TCR76PM,2022,6,75.5,0.0,17.0,5
RWZE4AY5857MS4HCBE8TCR76PM,2022,7,33.5,0.0,8.0,2
RWZE4AY5857MS4HCBE8TCR76PM,2022,9,6.5,0.0,2.0,1
RWZE4AY5857MS4HCBE8TCR76PM,2022,10,16.5,1.0,4.0,2
RWZE4AY5857MS4HCBE8TCR76PM,2022,11,13.5,0.0,2.0,1
RWZE4AY5857MS4HCBE8TCR76PM,2022,12,7.0,0.0,1.0,1
RWZE4AY5857MS4HCBE8TCR76PM,2023,2,9.0,0.0,4.0,1
RWZE4AY5857MS4HCBE8TCR76PM,2023,4,13.0,0.0,2.0,1
SB2FTN0PX7QXQRCPV2C24AW1KR,2023,4,21.0,2.0,4.0,1
SGF95EF2GD6KZC989BMCXA68V0,2022,6,45.5,0.0,8.0,3
SGF95EF2GD6KZC989BMCXA68V0,2022,7,88.0,0.0,15.0,5
SGF95EF2GD6KZC989BMCXA68V0,2022,8,30.0,0.0,4.0,2
SGF95EF2GD6KZC989BMCXA68V0,2022,9,39.25,0.0,7.0,3
SGF95EF2GD6KZC989BMCXA68V0,2022,10,12.0,0.0,2.0,1
SGF95EF2GD6KZC989BMCXA68V0,2023,1,6.0,0.0,1.0,1
SGF95EF2GD6KZC989BMCXA68V0,2023,2,37.0,0.0,5.0,2
SGF95EF2GD6KZC989BMCXA68V0,2023,3,36.5,0.0,6.0,2
SGF95EF2GD6KZC989BMCXA68V0,2023,5,22.0,1.0,5.0,2
SGF95EF2GD6KZC989BMCXA68V0,2023,6,31.5,0.0,5.0,2
SGF95EF2GD6KZC989BMCXA68V0,2023,7,39.5,5.0,12.0,5
SJZ48GGNZN5XK0GM5CSGRXJCF8,2021,6,5.5,0.0,1.0,1
SJZ48GGNZN5XK0GM5CSGRXJCF8,2021,7,107.5,0.0,20.0,2
SJZ48GGNZN5XK0GM5CSGRXJCF8,2021,9,100.0,0.0,16.0,3
SJZ48GGNZN5XK0GM5CSGRXJCF8,2021,10,25.0,0.0,4.0,1
SJZ48GGNZN5XK0GM5CSGRXJCF8,2022,5,80.5,2.5,15.0,2
SJZ48GGNZN5XK0GM5CSGRXJCF8,2022,6,17.5,0.0,3.0,1
SJZ48GGNZN5XK0GM5CSGRXJCF8,2022,7,33.5,0.0,6.0,1
SJZ48GGNZN5XK0GM5CSGRXJCF8,2022,8,33.75,0.0,6.0,1
SJZ48GGNZN5XK0GM5CSGRXJCF8,2022,9,78.5,0.0,14.0,1
SJZ48GGNZN5XK0GM5CSGRXJCF8,2022,10,127.0,0.0,22.0,3
SJZ48GGNZN5XK0GM5CSGRXJCF8,2022,11,30.0,0.0,5.5,1
SJZ48GGNZN5XK0GM5CSGRXJCF8,2022,12,60.75,0.0,9.0,2
SJZ48GGNZN5XK0GM5CSGRXJCF8,2023,1,77.5,0.0,12.0,2
SJZ48GGNZN5XK0GM5CSGRXJCF8,2023,2,161.0,0.0,28.0,2
SJZ48GGNZN5XK0GM5CSGRXJCF8,2023,3,117.0,0.0,20.0,3
SJZ48GGNZN5XK0GM5CSGRXJCF8,2023,4,52.0,0.0,9.0,2
SJZ48GGNZN5XK0GM5CSGRXJCF8,2023,5,232.75,0.0,42.0,4
SJZ48GGNZN5XK0GM5CSGRXJCF8,2023,6,370.05,14.2,65.0,5
SJZ48GGNZN5XK0GM5CSGRXJCF8,2023,7,87.25,0.0,16.0,3
SJZ48GGNZN5XK0GM5CSGRXJCF8,2023,8,158.0,0.0,31.0,3
SJZ48GGNZN5XK0GM5CSGRXJCF8,2023,9,178.5,0.0,31.5,5
SJZ48GGNZN5XK0GM5CSGRXJCF8,2023,10,105.0,0.0,23.0,3
SNSWG090FZQPB5XFZBBVSA479G,2023,9,15.5,1.0,3.0,1
SPQKC5ASB52290FWR4AH2DK1Z4,2022,11,41.0,0.0,7.0,1
SPQKC5ASB52290FWR4AH2DK1Z4,2023,4,12.0,11.0,3.0,1
SRG9H4VP495FZ1V1CXZQY6RFXR,2021,1,100.0,0.0,20.0,1
SRG9H4VP495FZ1V1CXZQY6RFXR,2021,3,69.5,0.0,15.0,1
SRG9H4VP495FZ1V1CXZQY6RFXR,2021,6,54.0,0.0,10.0,1
SRG9H4VP495FZ1V1CXZQY6RFXR,2021,7,50.5,11.0,15.25,1
SRG9H4VP495FZ1V1CXZQY6RFXR,2022,1,57.0,0.0,10.0,2
SRG9H4VP495FZ1V1CXZQY6RFXR,2023,1,28.5,1.0,10.0,1
SRG9H4VP495FZ1V1CXZQY6RFXR,2023,8,75.0,1.0,10.0,1
SSHE4NRFB13W342V6GA5EJR0CC,2021,10,90.75,0.0,15.0,1
SSHE4NRFB13W342V6GA5EJR0CC,2021,11,126.75,13.0,23.0,2
SSHE4NRFB13W342V6GA5EJR0CC,2021,12,442.5,3.0,27.0,3
SSHE4NRFB13W342V6GA5EJR0CC,2022,1,108.0,11.0,19.0,3
SSHE4NRFB13W342V6GA5EJR0CC,2022,2,216.0,33.0,42.0,5
SSHE4NRFB13W342V6GA5EJR0CC,2022,3,76.75,7.0,14.0,3
SSHE4NRFB13W342V6GA5EJR0CC,2022,4,164.0,15.5,30.0,5
SSHE4NRFB13W342V6GA5EJR0CC,2022,5,52.5,15.75,9.0,2
SSHE4NRFB13W342V6GA5EJR0CC,2022,9,23.0,2.0,4.0,1
SWEMSY8FN61VTY6KYHP78F6M3W,2023,6,46.0,2.0,8.0,1
T117JC1DWQ0QAJENDMCQ3YZS9W,2023,9,32.0,2.0,6.0,1
T6JVVY4SVZP7ZX6Y0BAAC8QAAC,2023,9,27.0,1.0,3.0,1
T6JVVY4SVZP7ZX6Y0BAAC8QAAC,2023,10,25.0,1.0,5.0,2
T7HP4ZA2EE7PF0VVSRC6A1D0R4,2023,7,11.0,1.0,3.0,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2015,7,50.0,0.0,10.5,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2015,12,18.0,0.0,3.0,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2016,1,32.0,0.0,5.5,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2016,2,33.0,0.0,6.75,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2017,1,47.0,0.0,8.0,2
T8KSAPFRBH18F2M1MMVXE9XEBG,2017,7,62.0,0.0,10.5,2
T8KSAPFRBH18F2M1MMVXE9XEBG,2017,9,17.0,0.0,2.5,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2017,12,20.0,0.0,4.0,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2018,1,40.0,0.0,4.75,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2018,4,17.0,0.0,3.0,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2018,11,7.5,0.0,2.0,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2018,12,58.0,0.0,12.0,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2019,1,14.0,5.0,4.0,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2019,2,107.25,0.0,20.5,2
T8KSAPFRBH18F2M1MMVXE9XEBG,2019,6,24.0,0.0,3.75,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2019,8,12.0,0.0,2.25,2
T8KSAPFRBH18F2M1MMVXE9XEBG,2019,10,78.75,0.0,16.25,3
T8KSAPFRBH18F2M1MMVXE9XEBG,2019,11,31.5,0.0,2.0,2
T8KSAPFRBH18F2M1MMVXE9XEBG,2019,12,26.0,0.0,4.25,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2020,2,30.0,0.0,6.0,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2020,3,20.0,0.0,2.0,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2021,2,14.0,0.0,1.75,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2021,5,13.0,0.0,1.5,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2021,6,40.0,0.0,8.5,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2021,7,37.5,0.0,5.25,4
T8KSAPFRBH18F2M1MMVXE9XEBG,2021,8,15.0,0.0,2.25,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2021,11,20.0,0.0,3.0,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2022,1,20.0,0.0,4.5,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2022,2,34.0,0.0,2.0,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2022,4,95.0,0.0,18.25,2
T8KSAPFRBH18F2M1MMVXE9XEBG,2022,5,102.0,0.0,21.0,2
T8KSAPFRBH18F2M1MMVXE9XEBG,2022,8,85.0,0.0,19.0,3
T8KSAPFRBH18F2M1MMVXE9XEBG,2022,9,25.0,0.0,4.5,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2022,10,16.0,0.0,4.0,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2022,11,25.0,0.0,5.5,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2022,12,243.0,2.0,22.25,2
T8KSAPFRBH18F2M1MMVXE9XEBG,2023,1,30.0,1.0,5.0,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2023,2,136.5,4.0,25.0,3
T8KSAPFRBH18F2M1MMVXE9XEBG,2023,3,122.0,6.0,24.0,4
T8KSAPFRBH18F2M1MMVXE9XEBG,2023,5,86.0,2.0,17.0,2
T8KSAPFRBH18F2M1MMVXE9XEBG,2023,6,30.0,1.0,5.0,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2023,7,94.0,2.0,17.5,2
T8KSAPFRBH18F2M1MMVXE9XEBG,2023,8,38.0,0.0,7.5,1
T8KSAPFRBH18F2M1MMVXE9XEBG,2023,9,57.0,2.0,16.0,2
T8KSAPFRBH18F2M1MMVXE9XEBG,2023,10,67.5,1.0,13.0,2
TACHG5MPG14PQ15VX3Z2JXWHDR,2019,11,13.0,0.0,2.0,1
TACHG5MPG14PQ15VX3Z2JXWHDR,2019,12,39.5,0.0,6.0,1
TACHG5MPG14PQ15VX3Z2JXWHDR,2020,5,22.0,0.0,8.0,1
TACHG5MPG14PQ15VX3Z2JXWHDR,2020,6,22.0,2.0,3.0,1
TACHG5MPG14PQ15VX3Z2JXWHDR,2020,7,18.0,5.0,3.0,1
TACHG5MPG14PQ15VX3Z2JXWHDR,2020,9,29.0,0.0,5.0,1
TACHG5MPG14PQ15VX3Z2JXWHDR,2020,10,123.5,0.0,22.0,1
TACHG5MPG14PQ15VX3Z2JXWHDR,2020,11,37.0,5.5,0.0,1
TACHG5MPG14PQ15VX3Z2JXWHDR,2020,12,93.5,11.5,16.0,4
TACHG5MPG14PQ15VX3Z2JXWHDR,2021,1,166.12,10.0,31.12,5
TACHG5MPG14PQ15VX3Z2JXWHDR,2021,2,118.0,0.0,12.0,4
TACHG5MPG14PQ15VX3Z2JXWHDR,2021,3,332.2,1.5,56.2,7
TACHG5MPG14PQ15VX3Z2JXWHDR,2021,4,206.5,3.0,37.5,6
TACHG5MPG14PQ15VX3Z2JXWHDR,2021,5,147.0,1.5,27.5,5
TACHG5MPG14PQ15VX3Z2JXWHDR,2021,6,106.5,7.5,19.5,5
TACHG5MPG14PQ15VX3Z2JXWHDR,2021,7,87.0,0.0,17.0,4
TACHG5MPG14PQ15VX3Z2JXWHDR,2021,8,200.5,4.0,34.0,7
TACHG5MPG14PQ15VX3Z2JXWHDR,2021,9,67.25,0.0,12.0,2
TACHG5MPG14PQ15VX3Z2JXWHDR,2021,10,157.25,0.0,26.5,4
TACHG5MPG14PQ15VX3Z2JXWHDR,2021,11,100.5,1.5,21.0,4
TACHG5MPG14PQ15VX3Z2JXWHDR,2021,12,94.25,5.0,16.0,2
TACHG5MPG14PQ15VX3Z2JXWHDR,2022,1,80.0,4.5,14.0,2
TACHG5MPG14PQ15VX3Z2JXWHDR,2022,2,45.5,2.0,8.0,2
TACHG5MPG14PQ15VX3Z2JXWHDR,2022,3,141.5,1.5,28.0,6
TACHG5MPG14PQ15VX3Z2JXWHDR,2022,4,213.5,0.0,35.0,7
TACHG5MPG14PQ15VX3Z2JXWHDR,2022,5,228.75,1.5,45.0,7
TACHG5MPG14PQ15VX3Z2JXWHDR,2022,6,107.0,0.0,32.0,3
TACHG5MPG14PQ15VX3Z2JXWHDR,2022,7,174.5,0.0,38.0,5
TACHG5MPG14PQ15VX3Z2JXWHDR,2022,8,229.0,0.0,41.0,6
TACHG5MPG14PQ15VX3Z2JXWHDR,2022,9,208.0,1.5,39.0,5
TACHG5MPG14PQ15VX3Z2JXWHDR,2022,10,117.0,2.5,24.5,4
TACHG5MPG14PQ15VX3Z2JXWHDR,2022,11,89.0,0.0,18.0,3
TACHG5MPG14PQ15VX3Z2JXWHDR,2022,12,90.0,0.0,29.0,3
TACHG5MPG14PQ15VX3Z2JXWHDR,2023,1,71.0,0.0,16.5,3
TACHG5MPG14PQ15VX3Z2JXWHDR,2023,2,156.0,0.0,30.0,4
TACHG5MPG14PQ15VX3Z2JXWHDR,2023,3,182.0,0.0,36.0,5
TACHG5MPG14PQ15VX3Z2JXWHDR,2023,4,143.5,0.0,36.0,5
TACHG5MPG14PQ15VX3Z2JXWHDR,2023,5,136.5,0.0,26.0,5
TACHG5MPG14PQ15VX3Z2JXWHDR,2023,6,158.0,0.0,34.0,6
TACHG5MPG14PQ15VX3Z2JXWHDR,2023,7,80.5,2.0,16.0,3
TACHG5MPG14PQ15VX3Z2JXWHDR,2023,8,151.5,0.0,27.0,5
TACHG5MPG14PQ15VX3Z2JXWHDR,2023,9,93.75,0.0,16.0,2
TACHG5MPG14PQ15VX3Z2JXWHDR,2023,10,170.0,0.0,35.5,6
TAJJJETKY94050MB42W7RP8KB0,2021,9,51.5,0.0,5.0,1
TAJJJETKY94050MB42W7RP8KB0,2021,10,153.75,0.0,33.0,4
TAJJJETKY94050MB42W7RP8KB0,2021,11,52.75,11.5,16.0,2
TAJJJETKY94050MB42W7RP8KB0,2022,5,100.5,0.0,20.0,1
TAJJJETKY94050MB42W7RP8KB0,2022,7,28.5,0.0,5.0,1
TAJJJETKY94050MB42W7RP8KB0,2022,8,20.0,0.0,5.0,1
TAJJJETKY94050MB42W7RP8KB0,2022,9,102.25,0.0,26.0,3
TAJJJETKY94050MB42W7RP8KB0,2022,10,55.25,0.0,17.0,3
TAJJJETKY94050MB42W7RP8KB0,2022,11,172.5,0.0,8.0,1
TAJJJETKY94050MB42W7RP8KB0,2022,12,84.5,0.0,16.0,2
TAJJJETKY94050MB42W7RP8KB0,2023,5,52.5,2.0,7.0,2
TAJJJETKY94050MB42W7RP8KB0,2023,8,106.5,2.0,21.0,2
TAJJJETKY94050MB42W7RP8KB0,2023,9,178.0,3.0,37.0,4
TAJJJETKY94050MB42W7RP8KB0,2023,10,37.0,1.0,10.0,1
TCCHMYDJEN4H5BA26PRA0F9PY8,2018,2,47.5,0.0,7.0,2
TCCHMYDJEN4H5BA26PRA0F9PY8,2018,3,27.5,0.0,5.0,1
TCCHMYDJEN4H5BA26PRA0F9PY8,2018,5,23.0,0.0,4.0,1
TCCHMYDJEN4H5BA26PRA0F9PY8,2018,6,50.5,2.5,6.0,3
TCCHMYDJEN4H5BA26PRA0F9PY8,2018,7,5.5,0.0,1.0,1
TCCHMYDJEN4H5BA26PRA0F9PY8,2018,8,18.0,0.0,3.0,1
TCCHMYDJEN4H5BA26PRA0F9PY8,2019,4,4.0,2.0,1.0,1
TCCHMYDJEN4H5BA26PRA0F9PY8,2019,5,15.0,0.0,0.0,1
TCCHMYDJEN4H5BA26PRA0F9PY8,2019,8,17.5,0.0,2.5,1
TCCHMYDJEN4H5BA26PRA0F9PY8,2019,11,15.0,0.0,5.0,1
TCCHMYDJEN4H5BA26PRA0F9PY8,2019,12,41.0,0.0,7.0,2
TCCHMYDJEN4H5BA26PRA0F9PY8,2020,3,38.5,0.0,6.0,2
TCCHMYDJEN4H5BA26PRA0F9PY8,2020,9,7.0,0.0,1.0,1
TCCHMYDJEN4H5BA26PRA0F9PY8,2020,10,19.5,4.0,5.0,2
TCCHMYDJEN4H5BA26PRA0F9PY8,2020,12,6.0,0.0,1.0,1
TCCHMYDJEN4H5BA26PRA0F9PY8,2021,2,18.0,1.5,3.0,1
